"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.395425629E1,-1.858422756E-1,3.314405680E-1,-2.884120941E-1,4.770447962E-1
2.395932220E1,-2.634393573E-1,3.932164907E-1,-3.103456497E-1,5.659804995E-1
2.396435760E1,-2.962712646E-1,4.524794817E-1,-3.680648804E-1,6.542064657E-1
2.396942352E1,-2.914133668E-1,5.066897869E-1,-4.280185699E-1,7.244695899E-1
2.397442840E1,-3.040282130E-1,5.848615170E-1,-5.237312317E-1,8.418969957E-1
2.397949432E1,-3.149185181E-1,6.152417660E-1,-6.264762878E-1,9.328283030E-1
2.398456024E1,-2.693204284E-1,6.675200462E-1,-7.123670578E-1,1.012710882E0
2.398959564E1,-1.645494103E-1,7.443542480E-1,-7.886943817E-1,1.096894973E0
2.399463104E1,-5.106371641E-2,7.861605883E-1,-7.765808105E-1,1.106224990E0
2.399969696E1,8.834123611E-3,7.884286642E-1,-7.072820663E-1,1.059219393E0
2.400470184E1,-1.287841797E-2,7.770942450E-1,-6.692895889E-1,1.025665576E0
2.400976776E1,1.121693850E-2,7.590501308E-1,-6.099166870E-1,9.737973536E-1
2.401483368E1,4.681468010E-3,7.820528746E-1,-5.387506485E-1,9.496740894E-1
2.401986908E1,-2.748847008E-2,8.101099730E-1,-4.462661743E-1,9.253038866E-1
2.402493500E1,2.730816603E-2,7.952775955E-1,-3.563585281E-1,8.718965480E-1
2.402993988E1,2.517843246E-2,7.925945520E-1,-2.451200485E-1,8.300144068E-1
2.403497528E1,4.264056683E-3,8.354852200E-1,-6.949615479E-2,8.383814469E-1
2.404001068E1,-2.134495974E-2,8.688316345E-1,6.764221191E-2,8.717221377E-1
2.404507660E1,-4.486918449E-2,8.993476629E-1,1.879596710E-1,9.198740677E-1
2.405014252E1,-8.329045773E-2,9.055273533E-1,4.039039612E-1,9.950153254E-1
2.405520843E1,-1.345741749E-1,9.398679733E-1,6.005992889E-1,1.123468523E0
2.406024383E1,-2.034196258E-1,9.853339195E-1,6.992282867E-1,1.225227601E0
2.406527924E1,-2.202890515E-1,9.841244221E-1,8.888988495E-1,1.344309975E0
2.407034515E1,-2.546760440E-1,1.043683052E0,1.047586441E0,1.500523759E0
2.407538055E1,-2.636919618E-1,1.182908535E0,1.259076118E0,1.747592265E0
2.408041595E1,-4.504955411E-1,1.585621357E0,1.408555031E0,2.168217838E0
2.408548187E1,-7.615817189E-1,2.103307724E0,1.266501427E0,2.570590586E0
2.409051727E1,-1.021355629E0,2.418990135E0,1.036265373E0,2.822857864E0
2.409558319E1,-1.120620131E0,2.498479128E0,1.095456123E0,2.949273054E0
2.410061859E1,-9.393725991E-1,2.560586929E0,1.087369919E0,2.936222002E0
2.410565399E1,-5.155913234E-1,2.544240713E0,9.043226242E-1,2.748962464E0
2.411071991E1,6.311863661E-2,2.444239855E0,6.872797012E-1,2.539812162E0
2.411575531E1,4.883220196E-1,2.238940239E0,5.888719559E-1,2.366026620E0
2.412079071E1,6.652581692E-1,2.027596951E0,6.517372131E-1,2.231250596E0
2.412585663E1,7.011266947E-1,1.812857628E0,9.472713470E-1,2.162256790E0
2.413089203E1,6.721029878E-1,1.503035545E0,1.331838608E0,2.117695057E0
2.413595795E1,7.327970266E-1,1.028279543E0,1.762362480E0,2.168011027E0
2.414099335E1,8.414224982E-1,4.422342777E-1,2.215154648E0,2.410492292E0
2.414599823E1,9.817771912E-1,-2.324100733E-1,2.900882721E0,3.071322428E0
2.415106415E1,1.190331697E0,-9.987696409E-1,3.264679909E0,3.615600262E0
2.415613007E1,1.355892062E0,-1.612422705E0,3.926534653E0,4.456009946E0
2.416116546E1,1.349245548E0,-2.243894100E0,4.934497833E0,5.586125057E0
2.416623138E1,1.380700111E0,-2.806978226E0,5.224441528E0,6.089355371E0
2.417126678E1,1.284139156E0,-3.332736492E0,5.517266273E0,6.572394771E0
2.417633270E1,1.031037331E0,-3.571307659E0,5.691147804E0,6.797531883E0
2.418136810E1,8.244554400E-1,-3.694660425E0,5.717840195E0,6.857400303E0
2.418640350E1,5.183480382E-1,-3.851713181E0,5.602349281E0,6.818408655E0
2.419143890E1,3.267606497E-1,-3.832254887E0,5.392836571E0,6.623868682E0
2.419650482E1,1.259303689E-1,-3.681635380E0,5.163617134E0,6.342967715E0
2.420154022E1,-5.722981691E-2,-3.528674126E0,4.709195137E0,5.884839435E0
2.420660614E1,-1.634680629E-1,-3.299152136E0,4.005982399E0,5.192207777E0
2.421164154E1,-1.941722631E-1,-2.984407425E0,3.278973579E0,4.438024141E0
2.421667694E1,-2.412310839E-1,-2.660302162E0,2.635773659E0,3.752692741E0
2.422171234E1,-3.290205002E-1,-2.347873211E0,1.937619209E0,3.061883620E0
2.422674774E1,-3.414679170E-1,-2.027536392E0,1.335258484E0,2.451615667E0
2.423178314E1,-2.124535441E-1,-1.717159033E0,4.889383316E-1,1.798007882E0
2.423681854E1,-9.292209148E-2,-1.441887617E0,-3.668842316E-1,1.490730846E0
2.424188446E1,-7.366305590E-2,-1.188826084E0,-1.146228790E0,1.653049952E0
2.424695038E1,-2.094697952E-2,-8.889713287E-1,-1.887825012E0,2.086765937E0
2.425198578E1,9.404867887E-2,-6.551611423E-1,-2.606521606E0,2.689244534E0
2.425705170E1,1.067875028E-1,-4.630393982E-1,-3.326369286E0,3.360140128E0
2.426211761E1,1.259225011E-1,-2.627933025E-1,-3.966615677E0,3.977305209E0
2.426712250E1,1.093934774E-1,-3.322243690E-2,-4.516029358E0,4.517476267E0
2.427215790E1,1.245808005E-1,9.893655777E-2,-5.003540039E0,5.006068491E0
2.427722382E1,2.626609206E-1,2.069401741E-1,-5.408176422E0,5.418504149E0
2.428228973E1,4.262062311E-1,3.327205181E-1,-5.709010124E0,5.734557637E0
2.428732513E1,5.546624660E-1,4.053990841E-1,-5.815711975E0,5.856151009E0
2.429239105E1,7.521651387E-1,3.938333988E-1,-5.781289101E0,5.843300506E0
2.429742645E1,9.811867476E-1,3.006694317E-1,-5.639549255E0,5.732158873E0
2.430246185E1,1.136240602E0,1.807186604E-1,-5.242318153E0,5.367085015E0
2.430752777E1,1.230965495E0,1.432514191E-2,-4.647119522E0,4.807411061E0
2.431256317E1,1.195512414E0,-2.067930698E-1,-4.049924850E0,4.227754085E0
2.431759857E1,1.125664115E0,-3.569388390E-1,-3.514943123E0,3.708011622E0
2.432263397E1,9.985045195E-1,-5.064640045E-1,-2.998840332E0,3.201024898E0
2.432766937E1,8.530850410E-1,-7.354424000E-1,-2.388913155E0,2.641123941E0
2.433270477E1,6.923554540E-1,-9.422495365E-1,-1.809273720E0,2.154219501E0
2.433777069E1,5.310092568E-1,-1.094610929E0,-1.326520920E0,1.799944907E0
2.434280609E1,3.303335309E-1,-1.251605511E0,-8.563852310E-1,1.552105750E0
2.434784149E1,1.760309339E-1,-1.356459856E0,-4.273414612E-1,1.433035574E0
2.435290741E1,3.633707762E-2,-1.452623606E0,7.795715332E-2,1.455167702E0
2.435797333E1,-1.238594055E-1,-1.496035337E0,5.880966187E-1,1.612240837E0
2.436300873E1,-2.511497140E-1,-1.523536205E0,8.498659134E-1,1.762529665E0
2.436804413E1,-3.416698575E-1,-1.513751745E0,1.014278412E0,1.853899494E0
2.437311004E1,-3.793773055E-1,-1.490601540E0,1.157952309E0,1.925272354E0
2.437817596E1,-4.153589308E-1,-1.432931900E0,1.252315521E0,1.947847796E0
2.438318085E1,-4.525716305E-1,-1.367394447E0,1.278313637E0,1.925791891E0
2.438824676E1,-5.005859137E-1,-1.214666605E0,1.288561821E0,1.840215418E0
2.439331268E1,-6.006036997E-1,-1.027771473E0,1.204212189E0,1.693270799E0
2.439834808E1,-7.979426980E-1,-8.302493095E-1,9.535570145E-1,1.495091116E0
2.440341400E1,-9.625248313E-1,-6.648249626E-1,6.514415741E-1,1.338963183E0
2.440844940E1,-1.098573208E0,-4.974200726E-1,3.456382751E-1,1.254494176E0
2.441348480E1,-1.165229201E0,-2.724041939E-1,9.099388123E-2,1.200101255E0
2.441855072E1,-1.258337498E0,-1.064672470E-1,-1.533041000E-1,1.272104823E0
2.442358612E1,-1.308083415E0,9.192419052E-2,-4.185047150E-1,1.376473201E0
2.442862152E1,-1.280809999E0,2.441568375E-1,-7.333688736E-1,1.495966817E0
2.443365692E1,-1.170904875E0,3.891446590E-1,-1.014289856E0,1.597258809E0
2.443872284E1,-1.028388262E0,4.844336510E-1,-1.254275322E0,1.692768431E0
2.444375824E1,-9.121479988E-1,5.713977814E-1,-1.506198883E0,1.851254837E0
2.444882416E1,-7.903785706E-1,6.169440746E-1,-1.734307289E0,2.003282319E0
2.445385956E1,-6.334519386E-1,6.404647827E-1,-1.878952980E0,2.083727621E0
2.445892548E1,-5.106380582E-1,6.544246674E-1,-1.933208466E0,2.103881613E0
2.446393036E1,-4.147301316E-1,6.899647713E-1,-1.952183723E0,2.111651903E0
2.446899628E1,-3.314366341E-1,6.753623486E-1,-1.878558159E0,2.023597119E0
2.447403168E1,-1.910010576E-1,6.630771160E-1,-1.798503876E0,1.926335603E0
2.447906708E1,-1.130862832E-1,6.887736320E-1,-1.678506851E0,1.817851169E0
2.448413300E1,-2.614182234E-2,6.589050293E-1,-1.525720596E0,1.662125919E0
2.448919891E1,6.039273739E-2,6.425166130E-1,-1.344882965E0,1.491705424E0
2.449423431E1,1.077590585E-1,6.224598885E-1,-1.114385605E0,1.280985403E0
2.449926971E1,5.798494816E-2,6.175532341E-1,-8.174448013E-1,1.026133644E0
2.450430511E1,4.454624653E-2,6.106548309E-1,-6.118221283E-1,8.655691811E-1
2.450937103E1,2.172589302E-2,5.869348049E-1,-4.064245224E-1,7.142446164E-1
2.451440643E1,-2.241766453E-2,5.629031658E-1,-2.872886658E-1,6.323743379E-1
2.451947235E1,-1.352059841E-2,5.362222195E-1,-2.327919006E-1,5.847299755E-1
2.452447723E1,-2.063214779E-3,5.064122677E-1,-1.136360168E-1,5.190094277E-1
2.452951263E1,-1.199418306E-2,4.953570366E-1,-4.474830627E-2,4.975187082E-1
2.453457855E1,-4.604983330E-2,4.670021534E-1,2.956390381E-4,4.692671796E-1
2.453964447E1,-8.526194096E-2,4.739205837E-1,7.417201996E-2,4.872081760E-1
2.454471039E1,-1.179205179E-1,4.492676258E-1,1.194038391E-1,4.795872443E-1
2.454971527E1,-9.145462513E-2,4.455368519E-1,1.480178833E-1,4.783056853E-1
2.455478119E1,-7.771295309E-2,4.558265209E-1,1.576166153E-1,4.885285229E-1
2.455984711E1,-2.138012648E-2,4.416123629E-1,1.840934753E-1,4.789248339E-1
2.456488251E1,4.649507999E-2,5.058877468E-1,1.676092148E-1,5.349551885E-1
2.456991791E1,9.232997894E-2,5.481319427E-1,1.991062164E-1,5.904377504E-1
2.457498382E1,9.727513790E-2,5.446064472E-1,2.330341339E-1,6.003028755E-1
2.457998871E1,1.496583223E-1,5.788043737E-1,2.311897278E-1,6.409842484E-1
2.458505462E1,1.968458891E-1,5.840864182E-1,2.628803253E-1,6.700830645E-1
2.459012054E1,1.765915155E-1,6.224929094E-1,3.209562302E-1,7.222844920E-1
2.459515594E1,1.822192073E-1,6.626430750E-1,3.217248917E-1,7.588192079E-1
2.460022186E1,2.522960305E-1,6.805977821E-1,3.274078369E-1,7.962804278E-1
2.460525726E1,2.743455172E-1,7.289789915E-1,4.384269714E-1,8.938087279E-1
2.461029266E1,2.172295451E-1,8.005220890E-1,4.466543198E-1,9.420851191E-1
2.461535858E1,1.602240205E-1,7.947152853E-1,4.310903549E-1,9.181955214E-1
2.462036346E1,1.323667169E-1,7.998440266E-1,4.755277634E-1,9.398925834E-1
2.462539886E1,6.640654802E-2,8.730901480E-1,4.914293289E-1,1.004091142E0
2.463046478E1,-4.333972931E-3,9.212253094E-1,4.573221207E-1,1.028502978E0
2.463553070E1,-9.634065628E-2,1.013527513E0,4.282627106E-1,1.104503730E0
2.464059662E1,-1.020994782E-1,1.076001883E0,3.659725189E-1,1.141113596E0
2.464563202E1,-8.163058758E-2,1.106480122E0,3.039140701E-1,1.150358889E0
2.465066742E1,-1.429384947E-1,1.136173725E0,2.516851425E-1,1.172462178E0
2.465573334E1,-1.734418869E-1,1.148313880E0,2.475395203E-1,1.187426911E0
2.466076874E1,-1.226429939E-1,1.205203295E0,2.554721832E-1,1.238072018E0
2.466580414E1,-1.035972238E-1,1.220876694E0,2.252874374E-1,1.245803642E0
2.467083954E1,-1.186165810E-1,1.214603662E0,2.646236420E-1,1.248742416E0
2.467590546E1,-6.493437290E-2,1.205339789E0,2.347326279E-1,1.229699104E0
2.468094086E1,-2.378946543E-2,1.200109959E0,1.955194473E-1,1.216165164E0
2.468600677E1,7.373452187E-3,1.134469628E0,2.425947189E-1,1.160141329E0
2.469104217E1,-9.648203850E-3,1.123313427E0,3.304271698E-1,1.170943320E0
2.469607758E1,-1.256912351E-1,1.324181437E0,4.470844269E-1,1.403260222E0
2.470114349E1,-1.150268912E-1,1.384896278E0,5.280132294E-1,1.486595728E0
2.470617889E1,-1.178002954E-1,1.556366205E0,3.652124405E-1,1.602976232E0
2.471124481E1,-1.956357956E-1,1.831578255E0,-1.057024002E-1,1.845027172E0
2.471624969E1,-1.539250016E-1,1.908634186E0,-3.850240707E-1,1.953156649E0
2.472131561E1,-4.401177168E-2,1.887029409E0,-3.512191772E-1,1.919940608E0
2.472638153E1,3.420376778E-2,1.844088793E0,-3.012084961E-1,1.868839194E0
2.473141693E1,5.706012249E-3,1.852667809E0,-2.614679337E-1,1.871036089E0
2.473645233E1,-3.178799152E-2,1.799006701E0,-1.676340103E-1,1.807079618E0
2.474151825E1,-3.608232737E-2,1.698068857E0,3.759384155E-2,1.698868175E0
2.474655365E1,-2.157084346E-1,1.581209660E0,2.369050980E-1,1.613343777E0
2.475158905E1,-3.617815375E-1,1.432368040E0,4.755811691E-1,1.552012091E0
2.475665497E1,-2.641100883E-1,1.137383461E0,8.539714813E-1,1.446603804E0
2.476165985E1,-2.647275329E-1,7.083929777E-1,1.388639450E0,1.581208652E0
2.476669525E1,-1.495415568E-1,1.000388861E-1,1.787693024E0,1.796723908E0
2.477176117E1,-8.426368237E-3,-4.964393377E-1,2.316762924E0,2.369369846E0
2.477682709E1,2.020194530E-1,-1.096143484E0,2.700891495E0,2.921841417E0
2.478189300E1,2.961910367E-1,-1.752372146E0,3.528609276E0,3.950901250E0
2.478692840E1,2.142137289E-1,-2.400383949E0,4.610977173E0,5.202772445E0
2.479196380E1,2.003788352E-1,-2.894711018E0,5.324077606E0,6.063440105E0
2.479702972E1,1.697571278E-1,-3.345486164E0,6.247274399E0,7.088690469E0
2.480203461E1,1.994941235E-1,-3.787887096E0,6.921730042E0,7.892922990E0
2.480707001E1,1.747813225E-1,-3.927218914E0,7.503337860E0,8.470754155E0
2.481213592E1,1.157859564E-1,-3.931995869E0,7.789193153E0,8.726140492E0
2.481720184E1,1.410182714E-1,-3.991400957E0,7.772610664E0,8.738686646E0
2.482223724E1,1.004121304E-1,-3.949232578E0,7.556884766E0,8.527193437E0
2.482730316E1,2.737712860E-2,-3.815897942E0,7.080214500E0,8.043087963E0
2.483233856E1,-8.874690533E-2,-3.672158718E0,6.331056595E0,7.319487910E0
2.483740448E1,-2.479647994E-1,-3.449990034E0,5.372169495E0,6.389375780E0
2.484240936E1,-4.574790001E-1,-3.203895569E0,4.373576164E0,5.440808976E0
2.484747528E1,-6.490997672E-1,-2.988191128E0,3.321195602E0,4.514527323E0
2.485251068E1,-9.179025292E-1,-2.749044895E0,2.406136513E0,3.766866842E0
2.485757660E1,-1.144800067E0,-2.571624279E0,1.130909920E0,3.033607732E0
2.486258148E1,-1.353329897E0,-2.406684399E0,-2.774486542E-1,2.774997182E0
2.486761688E1,-1.593332529E0,-2.152918816E0,-1.364596367E0,3.005975918E0
2.487268280E1,-1.807327032E0,-1.918087244E0,-2.411135674E0,3.571983330E0
2.487771820E1,-1.954079032E0,-1.746975660E0,-3.350887299E0,4.254267799E0
2.488275360E1,-2.016719818E0,-1.494509697E0,-4.172489166E0,4.869330950E0
2.488781952E1,-2.162073135E0,-1.181298733E0,-4.811935425E0,5.405991997E0
2.489285492E1,-2.217731953E0,-1.030444145E0,-5.375253677E0,5.905379094E0
2.489792084E1,-2.229057312E0,-9.579296112E-1,-5.779025078E0,6.267651593E0
2.490298675E1,-2.188350439E0,-8.744940758E-1,-6.076442719E0,6.517420782E0
2.490805267E1,-2.105104446E0,-7.173721790E-1,-6.265572548E0,6.648570292E0
2.491305756E1,-1.928823471E0,-5.936601162E-1,-6.356420517E0,6.669098448E0
2.491809296E1,-1.749987721E0,-5.492579937E-1,-6.454335213E0,6.709887064E0
2.492312836E1,-1.500994682E0,-5.625593662E-1,-6.382480621E0,6.580692742E0
2.492819427E1,-1.240932941E0,-6.315274239E-1,-6.155446053E0,6.310963283E0
2.493326019E1,-9.501053691E-1,-6.440727711E-1,-5.823584557E0,5.935626929E0
2.493832611E1,-6.764310002E-1,-7.253527641E-1,-5.382061005E0,5.472684550E0
2.494336151E1,-4.438601732E-1,-8.283617496E-1,-4.935948372E0,5.024617535E0
2.494839691E1,-2.524003983E-1,-9.563481808E-1,-4.580603600E0,4.686175108E0
2.495346283E1,-1.019896865E-1,-1.064341068E0,-4.208126068E0,4.341837032E0
2.495849823E1,6.185543537E-2,-1.131886721E0,-3.715353012E0,3.884435821E0
2.496353363E1,1.572633386E-1,-1.221578121E0,-3.312631607E0,3.534191991E0
2.496859955E1,1.701891422E-1,-1.312514305E0,-2.870553017E0,3.160970226E0
2.497363495E1,1.511605978E-1,-1.374863863E0,-2.465328217E0,2.826825673E0
2.497867035E1,9.744632244E-2,-1.382803440E0,-2.127824783E0,2.539543157E0
2.498373627E1,7.345449924E-2,-1.403550148E0,-1.735927582E0,2.233560644E0
2.498874115E1,1.218963861E-1,-1.426763773E0,-1.375360489E0,1.985479808E0
2.499380707E1,1.566634774E-1,-1.380360365E0,-1.048544884E0,1.740512728E0
2.499887299E1,9.058403969E-2,-1.322866678E0,-5.829429626E-1,1.448448899E0
2.500390839E1,5.950498581E-2,-1.243274570E0,-3.945884705E-1,1.305745978E0
2.500897430E1,1.119367480E-1,-1.146738529E0,-1.125202179E-1,1.157670026E0
2.501397919E1,1.537895203E-1,-1.036883473E0,1.510496140E-1,1.059053606E0
2.501904510E1,5.586761236E-2,-8.936800957E-1,3.456840515E-1,9.598347602E-1
2.502411102E1,-5.670273304E-2,-7.423889637E-1,4.740200043E-1,8.826389623E-1
2.502914642E1,-8.774846792E-2,-5.910419226E-1,4.955768585E-1,7.762903906E-1
2.503418182E1,-1.647599936E-1,-3.651880026E-1,4.702081680E-1,6.177409279E-1
2.503924774E1,-2.353585362E-1,-1.265227795E-1,2.926445007E-1,3.962858288E-1
2.504428314E1,-2.974187136E-1,9.677684307E-2,8.252429962E-2,3.234716503E-1
2.504934906E1,-3.870075345E-1,2.913627625E-1,-9.571647644E-2,4.937901730E-1
2.505438446E1,-4.662731290E-1,5.034763813E-1,-3.737545013E-1,7.814035607E-1
2.505941986E1,-5.949894190E-1,7.102087736E-1,-5.579652786E-1,1.081542492E0
2.506448578E1,-7.204950452E-1,8.691821098E-1,-7.107467651E-1,1.334073317E0
2.506952118E1,-7.997385263E-1,1.024178624E0,-8.179121017E-1,1.535416481E0
2.507455658E1,-8.782797456E-1,1.128147602E0,-8.533334732E-1,1.665013616E0
2.507962250E1,-9.412422776E-1,1.166878462E0,-8.769092560E-1,1.736810932E0
2.508465790E1,-9.714930058E-1,1.216761351E0,-8.169250488E-1,1.758315495E0
2.508969330E1,-9.115711451E-1,1.251652837E0,-7.093591690E-1,1.703169753E0
2.509475922E1,-8.859857321E-1,1.286211252E0,-4.825725555E-1,1.634682347E0
2.509976410E1,-8.414865732E-1,1.274116874E0,-1.987791061E-1,1.539800829E0
2.510483002E1,-7.254571915E-1,1.258551240E0,7.498741150E-2,1.454600451E0
2.510989593E1,-6.312782764E-1,1.272036672E0,2.504243851E-1,1.441978477E0
2.511493133E1,-5.156916976E-1,1.203869700E0,4.138202667E-1,1.373494593E0
2.511999725E1,-3.525742888E-1,1.171533465E0,6.201820374E-1,1.371650484E0
2.512503265E1,-2.930244803E-1,1.123897672E0,7.811288834E-1,1.399704131E0
2.513006805E1,-1.448172331E-1,9.794416428E-1,7.173204422E-1,1.222631007E0
2.513513397E1,1.533824205E-2,9.610037804E-1,8.905038834E-1,1.310252149E0
2.514016937E1,6.000119448E-2,9.030302763E-1,1.197674751E0,1.501162427E0
2.514520477E1,2.509249449E-1,7.618700266E-1,1.083881378E0,1.348409473E0
2.515027069E1,3.544461131E-1,6.955564022E-1,1.087581635E0,1.338754857E0
2.515530609E1,3.968058825E-1,6.345989704E-1,1.117762566E0,1.345200325E0
2.516034149E1,4.421499968E-1,5.482096672E-1,1.193515778E0,1.385824798E0
2.516540741E1,4.544873238E-1,4.916123152E-1,1.355403900E0,1.511741092E0
2.517041229E1,3.813607097E-1,5.335958004E-1,1.469484329E0,1.609206221E0
2.517547821E1,2.535276413E-1,4.943888187E-1,1.586068153E0,1.680567986E0
2.518054413E1,1.618804932E-1,4.334828854E-1,1.676516533E0,1.739201078E0
2.518557953E1,-1.087260246E-2,4.030439854E-1,1.707447052E0,1.754405342E0
2.519064545E1,-1.712737083E-1,4.721162319E-1,1.623938560E0,1.699824952E0
2.519565033E1,-2.734193206E-1,4.997817278E-1,1.464318275E0,1.571231336E0
2.520071625E1,-4.250490069E-1,5.700306892E-1,1.324314117E0,1.503133236E0
2.520578216E1,-5.640522242E-1,6.518446207E-1,1.158446312E0,1.443971668E0
2.521081757E1,-6.569669843E-1,6.403597593E-1,9.715089798E-1,1.336224509E0
2.521585296E1,-8.041942716E-1,6.935856342E-1,6.989583969E-1,1.271350581E0
2.522091888E1,-9.126842022E-1,7.402439117E-1,4.723777771E-1,1.266528431E0
2.522595428E1,-8.897213340E-1,7.592262030E-1,3.108320236E-1,1.210225197E0
2.523102020E1,-9.056833386E-1,7.456780672E-1,1.043300629E-1,1.177787269E0
2.523605560E1,-9.769130945E-1,7.767962217E-1,-1.400403976E-1,1.255939042E0
2.524109100E1,-1.091230392E0,8.290619850E-1,-3.361835480E-1,1.411080055E0
2.524615692E1,-1.150386930E0,8.594129086E-1,-5.391921997E-1,1.533854251E0
2.525116180E1,-1.173989177E0,9.186820984E-1,-7.466993332E-1,1.667269408E0
2.525622772E1,-1.204934120E0,9.349454641E-1,-9.180431366E-1,1.780110237E0
2.526126312E1,-1.202168703E0,9.903632402E-1,-1.058195114E0,1.883031024E0
2.526629852E1,-1.184829354E0,1.051390529E0,-1.181559563E0,1.976189678E0
2.527136444E1,-1.145585299E0,1.082349777E0,-1.304937363E0,2.046144725E0
2.527643036E1,-1.153669834E0,1.126621842E0,-1.387744904E0,2.127455471E0
2.528146576E1,-1.075166225E0,1.150911808E0,-1.339188576E0,2.067367032E0
2.528653168E1,-1.027434826E0,1.155197620E0,-1.338756561E0,2.045085082E0
2.529156708E1,-9.933611751E-1,1.194356561E0,-1.329021454E0,2.044395276E0
2.529660248E1,-9.710147977E-1,1.210865498E0,-1.190377235E0,1.956032452E0
2.530166840E1,-9.389598370E-1,1.197373271E0,-1.040130615E0,1.843154910E0
2.530670380E1,-9.285239577E-1,1.225770712E0,-8.543691635E-1,1.759152423E0
2.531173920E1,-9.809396863E-1,1.276529431E0,-6.187057495E-1,1.724693266E0
2.531677460E1,-1.046024561E0,1.437831640E0,-3.833408356E-1,1.818922044E0
2.532184051E1,-1.224186063E0,1.819249034E0,-3.395366669E-1,2.218914985E0
2.532687591E1,-1.440625429E0,2.124624252E0,-4.919948578E-1,2.613711687E0
2.533191132E1,-1.501449585E0,2.257472992E0,-4.963617325E-1,2.756249288E0
2.533694672E1,-1.438634634E0,2.326437473E0,-2.261476517E-1,2.744653655E0
2.534201263E1,-1.212978125E0,2.341606855E0,8.881759644E-2,2.638622209E0
2.534707855E1,-8.115555644E-1,2.267755508E0,9.697818756E-2,2.410548122E0
2.535211395E1,-4.682028294E-1,2.115596294E0,7.353878021E-2,2.168033561E0
2.535714935E1,-1.582195759E-1,1.852776170E0,1.403045654E-1,1.864805175E0
2.536221527E1,1.214139462E-1,1.495448947E0,3.388118744E-2,1.500752089E0
2.536725067E1,-1.161414981E-1,1.338442802E0,9.691390991E-1,1.656547185E0
2.537228607E1,-2.838373780E-1,1.031249404E0,1.493518829E0,1.837018640E0
2.537735199E1,-3.139287233E-1,5.447224379E-1,1.789372444E0,1.896609481E0
2.538238739E1,-4.653002024E-1,7.291316986E-3,2.457221031E0,2.500898366E0
2.538742279E1,-6.011087894E-1,-5.081399679E-1,3.217031479E0,3.311922333E0
2.539245819E1,-5.735775828E-1,-9.427154064E-1,3.808273315E0,3.964927392E0
2.539752411E1,-4.471856356E-1,-1.543829679E0,4.544574738E0,4.820429920E0
2.540259003E1,-4.757121205E-1,-2.038801432E0,5.378232002E0,5.771342372E0
2.540762543E1,-5.016446114E-1,-2.346719742E0,6.182663918E0,6.632049003E0
2.541266083E1,-5.086116791E-1,-2.668057919E0,6.730867386E0,7.258222555E0
2.541769623E1,-4.515402317E-1,-2.796368122E0,7.192993164E0,7.730634768E0
2.542273163E1,-5.341243744E-1,-3.051730633E0,7.597904205E0,8.205272513E0
2.542779754E1,-7.128405571E-1,-3.359016657E0,7.983847618E0,8.690969874E0
